bathrooms,floor,price,price_m2,rooms,size,latitude,longitude,floor_was_missing,price_cut
1.0,0.0,139000.0,2780.0,1.0,50.0,40.6731798,-4.0875528,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,450000.0,8333.0,1.0,54.0,40.46452559999999,-3.683678,True,"(380000.0, 450000.0]"
1.0,4.0,178500.0,2788.9999999999995,3.0,64.0,40.4098909,-3.6169718,False,"(178000.0, 190000.0]"
1.0,2.0,149000.0,1601.9999999999998,3.0,93.0,40.6626481,-3.7710457,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,146000.0,1825.0,2.0,80.0,40.2864475,-3.8058734,True,"(143417.5, 155000.0]"
2.0,4.0,266500.0,2296.9999999999995,2.0,116.0,40.3352661,-3.860916,False,"(257000.0, 288800.0]"
1.0,2.4203319502074687,460000.0,4181.0,4.0,110.0,40.4039957,-3.6999529,True,"(450000.0, 550000.0]"
2.0,5.0,629600.0,5939.0,2.0,106.0,40.38999,-3.68888,False,"(550000.0, 715000.0]"
1.0,3.0,135000.0,2250.0,2.0,60.0,40.6166667,-4.149999999999999,False,"(133900.0, 143417.5]"
2.0,9.0,131000.0,956000.0,4.0,137.0,40.3356548,-3.8670074,False,"(124000.0, 133900.0]"
3.0,2.4203319502074687,850000.0,3601.0000000000005,4.0,236.0,40.4442671,-3.6724358,True,"(715000.0, 1095000.0]"
1.0,1.0,140000.0,2800.0,1.0,50.0,40.6309033,-4.0099632,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,160000.0,2025.0,2.0,79.0,40.3871753,-3.755277299999999,True,"(155000.0, 165000.0]"
1.0,0.0,195000.0,2437.0,3.0,80.0,40.62654149999999,-4.0015501,False,"(190000.0, 209000.0]"
1.0,1.0,72000.0,1142.0000000000002,2.0,63.0,40.7406497,-4.0568488,False,"(19999.999, 93000.0]"
1.0,2.0,160000.0,3478.0,1.0,46.0,40.4440151,-3.5821257,False,"(155000.0, 165000.0]"
1.0,2.4203319502074687,160000.0,1777.0,2.0,90.0,40.3139191,-3.4918455,True,"(155000.0, 165000.0]"
1.0,2.0,130000.0,1884.0000000000002,3.0,69.0,40.3947273,-3.7316829,False,"(124000.0, 133900.0]"
2.0,2.4203319502074687,370000.0,2761.0,4.0,134.0,40.4531035,-3.708353,True,"(330000.0, 380000.0]"
2.0,3.0,90000.0,1153.0,3.0,78.0,40.3253275,-4.2039517,False,"(19999.999, 93000.0]"
4.0,2.4203319502074687,1600000.0,6169.0,5.0,259.0,40.4272885,-3.7859793,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,130000.0,1857.0,2.0,70.0,40.2312091,-3.9942211,True,"(124000.0, 133900.0]"
2.0,2.0,130900.0,1422.0,2.0,92.0,40.57805279999999,-4.0044715,False,"(124000.0, 133900.0]"
1.0,2.0,465000.0,5166.0,3.0,90.0,40.4269318,-3.706689,False,"(450000.0, 550000.0]"
3.0,2.4203319502074687,699000.0,4508.999999999999,4.0,155.0,40.4419975,-3.7017574,True,"(550000.0, 715000.0]"
2.0,2.4203319502074687,525500.0,5004.0,2.0,105.0,40.4249497,-3.6793947,True,"(450000.0, 550000.0]"
1.0,1.0,104000.0,1386.0,2.0,75.0,40.7355099,-3.9453377,False,"(93000.0, 110000.0]"
2.0,2.4203319502074687,181000.0,1426.9999999999998,3.0,127.0,40.48049169999999,-3.3930413,True,"(178000.0, 190000.0]"
3.0,2.4203319502074687,945000.0,6176.0,3.0,153.0,40.4294136,-3.721413,True,"(715000.0, 1095000.0]"
2.0,2.4203319502074687,357000.0,3642.0,2.0,98.0,40.4895925,-3.8708072,True,"(330000.0, 380000.0]"
2.0,2.0,241000.0,2095.0,4.0,115.0,40.62654149999999,-4.0015501,False,"(230000.0, 257000.0]"
1.0,4.0,456000.0,6080.0,3.0,75.0,40.4418172,-3.697498,False,"(450000.0, 550000.0]"
1.0,3.0,295000.0,4916.0,1.0,60.0,40.41155819999999,-3.7129552,False,"(288800.0, 330000.0]"
2.0,2.4203319502074687,194000.0,1658.0000000000002,2.0,117.0,40.317772,-3.481661,True,"(190000.0, 209000.0]"
1.0,1.0,129000.0,1315.9999999999998,2.0,98.0,40.7351603,-3.5825347,False,"(124000.0, 133900.0]"
5.0,2.4203319502074687,2097000.0,7357.0,4.0,285.0,40.4617861,-3.6290063,True,"(1095000.0, 19220600.0]"
2.0,1.0,236000.0,2484.0,2.0,95.0,40.3854876,-3.6680406,False,"(230000.0, 257000.0]"
1.0,1.0,335000.0,6090.0,1.0,55.0,40.42193049999999,-3.701791499999999,False,"(330000.0, 380000.0]"
2.0,2.4203319502074687,453000.0,4670.0,2.0,97.0,40.4821785,-3.6694937,True,"(450000.0, 550000.0]"
1.0,2.0,165000.0,2426.0,2.0,68.0,40.6246704,-4.0100067,False,"(155000.0, 165000.0]"
2.0,2.0,170000.0,2000.0,3.0,85.0,40.6731798,-4.0875528,False,"(165000.0, 178000.0]"
1.0,2.0,650000.0,7737.999999999999,1.0,84.0,40.417591,-3.7038628,False,"(550000.0, 715000.0]"
2.0,4.0,235000.0,2397.0,4.0,98.0,40.4361723,-3.6371661,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,146000.0,1622.0,3.0,90.0,40.35554399999999,-3.777915,True,"(143417.5, 155000.0]"
1.0,0.0,64500.0,1131.0,1.0,57.0,40.485925,-3.366751,False,"(19999.999, 93000.0]"
1.0,3.0,193000.0,3938.0,1.0,49.0,40.461408,-3.6999985,False,"(190000.0, 209000.0]"
1.0,2.4203319502074687,51000.0,772000.0,2.0,66.0,40.3635617,-4.4035034,True,"(19999.999, 93000.0]"
2.0,3.0,1990000.0,9707.0,3.0,205.0,40.4217229,-3.6861437,False,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,115000.0,1493.0,2.0,77.0,40.157955,-3.6192473,True,"(110000.0, 124000.0]"
2.0,1.0,128000.0,1523.0000000000002,2.0,84.0,40.5012941,-3.2571054,False,"(124000.0, 133900.0]"
3.0,2.4203319502074687,1150000.0,5637.0,4.0,204.0,40.4421999,-3.6574637,True,"(1095000.0, 19220600.0]"
2.0,1.0,239000.0,3025.0,2.0,79.0,40.3774861,-3.7403661,False,"(230000.0, 257000.0]"
3.0,2.4203319502074687,680000.0,5666.0,4.0,120.0,40.4421999,-3.6574637,True,"(550000.0, 715000.0]"
4.0,3.0,750000.0,1875.0,6.0,400.0,40.3082504,-3.7323934,False,"(715000.0, 1095000.0]"
1.0,2.0,166000.0,1660.0,3.0,100.0,40.6731798,-4.0875528,False,"(165000.0, 178000.0]"
1.0,2.4203319502074687,49500.0,825000.0,2.0,60.0,40.4167754,-3.7037902,True,"(19999.999, 93000.0]"
2.0,2.0,213000.0,2195.0,3.0,97.0,40.40984419999999,-3.66209,False,"(209000.0, 230000.0]"
1.0,1.0,750000.0,7812.0,1.0,96.0,40.4490213,-3.6866813,False,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,165000.0,3000.0,2.0,55.0,40.4357163,-3.6470529,True,"(155000.0, 165000.0]"
2.0,2.4203319502074687,495000.0,4626.0,3.0,107.0,40.4467992,-3.6769656,True,"(450000.0, 550000.0]"
2.0,2.4203319502074687,322000.0,2775.0,3.0,116.0,40.4611173,-3.4678608,True,"(288800.0, 330000.0]"
1.0,2.0,154000.0,2264.0000000000005,2.0,68.0,40.6728147,-4.022347300000001,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,289681.0,5465.0,1.0,53.0,40.4354015,-3.6709916,True,"(288800.0, 330000.0]"
2.0,0.0,145000.0,1421.0,3.0,102.0,40.1630135,-3.6272433,False,"(143417.5, 155000.0]"
2.0,3.0,155000.0,1722.0,3.0,90.0,40.1866012,-3.6892023,False,"(143417.5, 155000.0]"
2.0,1.0,176000.0,1530.0,3.0,115.0,40.765968,-3.5822363,False,"(165000.0, 178000.0]"
2.0,2.4203319502074687,690000.0,4539.0,3.0,152.0,40.4605463,-3.707214899999999,True,"(550000.0, 715000.0]"
1.0,2.4203319502074687,420000.0,6363.0,2.0,66.0,40.4530541,-3.6883445,True,"(380000.0, 450000.0]"
2.0,2.0,650000.0,4482.0,4.0,145.0,40.4442671,-3.6724358,False,"(550000.0, 715000.0]"
2.0,2.4203319502074687,615000.0,4766.999999999999,3.0,129.0,40.4039261,-3.7065492,True,"(550000.0, 715000.0]"
2.0,2.4203319502074687,475000.0,4025.0000000000005,3.0,118.0,40.4039261,-3.7065492,True,"(450000.0, 550000.0]"
3.0,2.4203319502074687,895000.0,5627.999999999999,3.0,159.0,40.4419465,-3.6973587,True,"(715000.0, 1095000.0]"
2.0,6.0,451000.0,3921.0000000000005,3.0,115.0,40.4425866,-3.7126505,False,"(450000.0, 550000.0]"
2.0,2.4203319502074687,530000.0,4240.0,3.0,125.0,40.3910609,-3.695508,True,"(450000.0, 550000.0]"
3.0,1.0,795000.0,5678.0,4.0,140.0,40.4442671,-3.6724358,False,"(715000.0, 1095000.0]"
1.0,2.0,131600.0,1754.0,2.0,75.0,40.6294006,-4.0055381,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,121900.0,1523.0000000000002,3.0,80.0,40.243431,-3.7674563,True,"(110000.0, 124000.0]"
2.0,1.0,197700.0,1123.0,4.0,176.0,40.4994875,-4.0675491,False,"(190000.0, 209000.0]"
2.0,2.4203319502074687,328600.0,2960.0,3.0,111.0,40.4611173,-3.4678608,True,"(288800.0, 330000.0]"
4.0,2.4203319502074687,2180000.0,7841.0,5.0,278.0,40.4223818,-3.6921742,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,300000.0,3571.0,4.0,84.0,40.4390311,-3.699396,True,"(288800.0, 330000.0]"
4.0,2.4203319502074687,1225000.0,7423.999999999998,3.0,165.0,40.413352,-3.6974619,True,"(1095000.0, 19220600.0]"
2.0,2.0,1350000.0,7457.999999999997,2.0,181.0,40.4251403,-3.6789229,False,"(1095000.0, 19220600.0]"
2.0,4.0,330000.0,3000.0,4.0,110.0,40.3897167,-3.7072985,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,160000.0,2000.0,3.0,80.0,40.3947273,-3.7316829,True,"(155000.0, 165000.0]"
1.0,2.0,78060.0,1099.0,3.0,71.0,40.3253275,-4.2039517,False,"(19999.999, 93000.0]"
1.0,3.0,95449.0,1136.0,2.0,84.0,40.3615428,-4.399744099999999,False,"(93000.0, 110000.0]"
3.0,2.4203319502074687,595000.0,3628.0,5.0,164.0,40.4829999,-3.7030304,True,"(550000.0, 715000.0]"
1.0,2.0,190000.0,2000.0,2.0,95.0,40.31317,-3.85919,False,"(178000.0, 190000.0]"
2.0,4.0,650000.0,3611.0,4.0,180.0,40.4337282,-3.6680953,False,"(550000.0, 715000.0]"
2.0,2.4203319502074687,180000.0,2000.0,3.0,90.0,40.2302989,-3.5933781,True,"(178000.0, 190000.0]"
1.0,2.4203319502074687,145000.0,1933.0,2.0,75.0,40.3232129,-3.8676291,True,"(143417.5, 155000.0]"
2.0,1.0,140000.0,1458.0000000000002,3.0,96.0,40.6927311,-4.026725799999999,False,"(133900.0, 143417.5]"
5.0,3.0,2200000.0,5641.0,6.0,390.0,40.42772009999999,-3.6839258,False,"(1095000.0, 19220600.0]"
1.0,2.0,149300.0,3554.0,1.0,42.0,40.352839,-3.6848773,False,"(143417.5, 155000.0]"
3.0,2.0,2200000.0,9166.0,2.0,240.0,40.4533356,-3.689516999999999,False,"(1095000.0, 19220600.0]"
2.0,2.4203319502074687,800000.0,5161.000000000001,3.0,155.0,40.4241052,-3.677201,True,"(715000.0, 1095000.0]"
2.0,2.4203319502074687,206800.0,2223.0000000000005,2.0,93.0,40.5852649,-4.1291121,True,"(190000.0, 209000.0]"
2.0,2.4203319502074687,179500.0,1631.0,2.0,110.0,40.1912403,-3.6740182,True,"(178000.0, 190000.0]"
2.0,2.4203319502074687,930000.0,7099.0,3.0,131.0,40.4533356,-3.689516999999999,True,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,139000.0,4963.999999999999,1.0,28.0,40.4084422,-3.7007926,True,"(133900.0, 143417.5]"
2.0,2.4203319502074687,229900.0,1854.0,4.0,124.0,40.4780706,-3.3699558,True,"(209000.0, 230000.0]"
3.0,2.4203319502074687,164900.0,1585.0,3.0,104.0,40.20088490000001,-3.799406,True,"(155000.0, 165000.0]"
1.0,0.0,125000.0,1923.0,1.0,65.0,40.6246704,-4.0100067,False,"(124000.0, 133900.0]"
1.0,2.4203319502074687,390000.0,6500.0,1.0,60.0,40.458713,-3.694695,True,"(380000.0, 450000.0]"
5.0,5.0,880000.0,2595.0,6.0,339.0,40.4511575,-3.6159993,False,"(715000.0, 1095000.0]"
3.0,4.0,1750000.0,9067.0,4.0,193.0,40.42772009999999,-3.6839258,False,"(1095000.0, 19220600.0]"
2.0,1.0,143000.0,1388.0000000000002,2.0,103.0,40.3210051,-3.8638594,False,"(133900.0, 143417.5]"
1.0,2.0,115000.0,1533.0000000000002,3.0,75.0,40.7372971,-3.5811379,False,"(110000.0, 124000.0]"
1.0,1.0,175000.0,2058.0000000000005,2.0,85.0,40.4481075,-3.9975566,False,"(165000.0, 178000.0]"
2.0,2.4203319502074687,225000.0,2343.0,2.0,96.0,40.3495245,-3.6999411,True,"(209000.0, 230000.0]"
1.0,1.0,160000.0,2580.0,2.0,62.0,40.4179069,-3.5419662,False,"(155000.0, 165000.0]"
2.0,2.4203319502074687,570000.0,4871.0,3.0,117.0,40.4039261,-3.7065492,True,"(550000.0, 715000.0]"
2.0,2.0,195000.0,1839.0,3.0,106.0,40.5768377,-4.005802699999999,False,"(190000.0, 209000.0]"
2.0,3.0,147000.0,1050.0,2.0,140.0,40.4384042,-3.7310492,False,"(143417.5, 155000.0]"
2.0,2.4203319502074687,240000.0,2285.0,4.0,105.0,40.3823022,-3.6123966,True,"(230000.0, 257000.0]"
1.0,1.0,260000.0,5000.0,2.0,52.0,40.4374847,-3.6986341,False,"(257000.0, 288800.0]"
2.0,1.0,174700.0,1275.0,4.0,137.0,40.1971178,-3.6812621,False,"(165000.0, 178000.0]"
2.0,2.4203319502074687,330000.0,3666.0000000000005,2.0,90.0,40.421607,-3.89549,True,"(288800.0, 330000.0]"
2.0,2.4203319502074687,278200.0,2958.9999999999995,2.0,94.0,40.4611173,-3.4678608,True,"(257000.0, 288800.0]"
1.0,2.4203319502074687,178000.0,4810.0,1.0,37.0,40.4253928,-3.7065817,True,"(165000.0, 178000.0]"
2.0,2.0,188600.0,2328.0000000000005,3.0,81.0,40.5768377,-4.005802699999999,False,"(178000.0, 190000.0]"
2.0,2.0,164990.0,1649.0,3.0,100.0,40.2373062,-3.7739869,False,"(155000.0, 165000.0]"
1.0,2.0,51000.0,962000.0,1.0,53.0,40.2972504,-3.3036381,False,"(19999.999, 93000.0]"
1.0,2.4203319502074687,380000.0,4418.0,2.0,86.0,40.4467992,-3.6769656,True,"(330000.0, 380000.0]"
1.0,2.4203319502074687,250000.0,4463.999999999999,2.0,56.0,40.4249497,-3.6793947,True,"(230000.0, 257000.0]"
2.0,3.0,375000.0,3260.0,3.0,115.0,40.4366658,-3.626011799999999,False,"(330000.0, 380000.0]"
1.0,2.4203319502074687,395000.0,4593.0,1.0,86.0,40.4354015,-3.6709916,True,"(380000.0, 450000.0]"
2.0,0.0,152579.0,1980.9999999999998,2.0,77.0,40.3579052,-3.5151221,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,398000.0,7960.0,1.0,50.0,40.458713,-3.694695,True,"(380000.0, 450000.0]"
2.0,3.0,500000.0,4310.0,2.0,116.0,40.413352,-3.6974619,False,"(450000.0, 550000.0]"
2.0,3.0,400000.0,3478.0,3.0,115.0,40.4039957,-3.6999529,False,"(380000.0, 450000.0]"
1.0,2.4203319502074687,110000.0,2820.0,1.0,39.0,40.3966393,-3.6676231,True,"(93000.0, 110000.0]"
3.0,2.4203319502074687,460000.0,3680.0,4.0,125.0,40.4039957,-3.6999529,True,"(450000.0, 550000.0]"
2.0,1.0,220000.0,2037.0,4.0,108.0,40.6246704,-4.0100067,False,"(209000.0, 230000.0]"
2.0,2.4203319502074687,155000.0,1123.0,3.0,138.0,40.2302989,-3.5933781,True,"(143417.5, 155000.0]"
1.0,2.4203319502074687,375000.0,6818.0,1.0,55.0,40.423032,-3.698351999999999,True,"(330000.0, 380000.0]"
1.0,2.4203319502074687,170000.0,2428.0,3.0,70.0,40.4696217,-3.6958218,True,"(165000.0, 178000.0]"
2.0,2.4203319502074687,248500.0,2142.0,4.0,116.0,40.6308775,-4.0055605,True,"(230000.0, 257000.0]"
1.0,2.4203319502074687,337000.0,10212.0,1.0,33.0,40.4251403,-3.6789229,True,"(330000.0, 380000.0]"
1.0,2.4203319502074687,163200.0,2813.0,1.0,58.0,40.38031000000001,-3.62092,True,"(155000.0, 165000.0]"
1.0,2.4203319502074687,156000.0,2228.0,1.0,70.0,40.2962135,-3.7970057,True,"(155000.0, 165000.0]"
3.0,2.4203319502074687,2500000.0,7763.0,3.0,322.0,40.4366236,-3.6930166,True,"(1095000.0, 19220600.0]"
1.0,1.0,198000.0,2475.0,2.0,80.0,40.62654149999999,-4.0015501,False,"(190000.0, 209000.0]"
2.0,0.0,458400.0,4494.0,2.0,102.0,40.49494780000001,-3.6583247,False,"(450000.0, 550000.0]"
1.0,4.0,114990.0,1436.9999999999998,3.0,80.0,40.2312495,-3.7740746,False,"(110000.0, 124000.0]"
1.0,0.0,467000.0,7296.0,2.0,64.0,40.4301418,-3.6802139,False,"(450000.0, 550000.0]"
2.0,6.0,650000.0,4641.999999999999,3.0,140.0,40.4067435,-3.6834455,False,"(550000.0, 715000.0]"
2.0,2.4203319502074687,520000.0,6341.0,2.0,82.0,40.4233716,-3.7077922,True,"(450000.0, 550000.0]"
2.0,1.0,189000.0,2100.0,3.0,90.0,40.62654149999999,-4.0015501,False,"(178000.0, 190000.0]"
1.0,2.0,135000.0,1588.0,4.0,85.0,40.2762852,-3.7991455,False,"(133900.0, 143417.5]"
3.0,2.4203319502074687,479900.0,1851.9999999999998,4.0,259.0,40.485865,-3.3702116,True,"(450000.0, 550000.0]"
1.0,1.0,85000.0,2931.0,1.0,29.0,40.44291,-3.36144,False,"(19999.999, 93000.0]"
1.0,2.4203319502074687,270000.0,3600.0,1.0,75.0,40.4442671,-3.6724358,True,"(257000.0, 288800.0]"
1.0,2.4203319502074687,499000.0,7127.999999999999,1.0,70.0,40.4249497,-3.6793947,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,81000.0,653000.0,3.0,124.0,40.3635617,-4.4035034,True,"(19999.999, 93000.0]"
4.0,2.4203319502074687,970000.0,2539.0,5.0,382.0,40.4490213,-3.6866813,True,"(715000.0, 1095000.0]"
1.0,2.4203319502074687,156900.0,1466.0,3.0,107.0,40.5768377,-4.005802699999999,True,"(155000.0, 165000.0]"
2.0,2.0,309900.0,3185.0,2.0,97.0,40.4746363,-3.5791753,False,"(288800.0, 330000.0]"
1.0,2.4203319502074687,165000.0,2062.0,3.0,80.0,40.62654149999999,-4.0015501,True,"(155000.0, 165000.0]"
2.0,4.0,173990.0,1511.9999999999998,3.0,115.0,40.2405666,-3.7694676,False,"(165000.0, 178000.0]"
1.0,2.0,122500.0,2076.0,1.0,59.0,40.3225859,-3.8696517,False,"(110000.0, 124000.0]"
1.0,2.4203319502074687,230000.0,7187.0,1.0,32.0,40.4249497,-3.6793947,True,"(209000.0, 230000.0]"
2.0,2.4203319502074687,66500.0,715000.0,3.0,93.0,40.2566709,-3.2395211,True,"(19999.999, 93000.0]"
2.0,3.0,330000.0,3666.0000000000005,2.0,90.0,40.4361723,-3.6371661,False,"(288800.0, 330000.0]"
1.0,3.0,151000.0,1819.0,3.0,83.0,40.4041236,-3.7476631,False,"(143417.5, 155000.0]"
2.0,5.0,318000.0,3244.0,3.0,98.0,40.35668010000001,-3.685276099999999,False,"(288800.0, 330000.0]"
1.0,1.0,179000.0,5966.0,1.0,30.0,40.43179,-3.6726839,False,"(178000.0, 190000.0]"
1.0,1.0,156000.0,2136.0,1.0,73.0,40.4007975,-3.6741361,False,"(155000.0, 165000.0]"
2.0,2.0,206695.0,2225.0,3.0,93.0,40.4609233,-3.4408981,False,"(190000.0, 209000.0]"
2.0,2.4203319502074687,298000.0,3465.0,3.0,86.0,40.4467992,-3.6769656,True,"(288800.0, 330000.0]"
1.0,2.0,235000.0,6184.0,1.0,38.0,40.4242311,-3.6976475,False,"(230000.0, 257000.0]"
2.0,2.4203319502074687,198500.0,1794.0,3.0,111.0,40.1966531,-3.6944664,True,"(190000.0, 209000.0]"
1.0,4.0,170430.0,1851.9999999999998,3.0,92.0,40.3811878,-3.7414087,False,"(165000.0, 178000.0]"
2.0,1.0,179000.0,2034.0000000000002,2.0,88.0,40.2762852,-3.7991455,False,"(178000.0, 190000.0]"
1.0,0.0,150000.0,2142.0,2.0,70.0,40.62654149999999,-4.0015501,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,170000.0,2000.0,3.0,85.0,40.2864475,-3.8058734,True,"(165000.0, 178000.0]"
2.0,2.4203319502074687,685000.0,4691.0,5.0,146.0,40.4249066,-3.6699463,True,"(550000.0, 715000.0]"
1.0,2.4203319502074687,295000.0,4275.0,3.0,69.0,40.4354015,-3.6709916,True,"(288800.0, 330000.0]"
1.0,1.0,152400.0,2627.0,1.0,58.0,40.2962295,-3.8306635,False,"(143417.5, 155000.0]"
3.0,2.4203319502074687,1250000.0,4431.999999999999,5.0,282.0,40.4354015,-3.6709916,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,295000.0,4213.999999999999,1.0,70.0,40.46197009999999,-3.6942615,True,"(288800.0, 330000.0]"
1.0,0.0,122000.0,1060.0,1.0,115.0,40.4384042,-3.7310492,False,"(110000.0, 124000.0]"
5.0,2.4203319502074687,1800000.0,4358.000000000001,4.0,413.0,40.42572089999999,-3.6718503,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,370000.0,6379.0,1.0,58.0,40.4587323,-3.6836894,True,"(330000.0, 380000.0]"
1.0,1.0,190890.0,1230.9999999999998,4.0,155.0,40.54502979999999,-3.4574079,False,"(190000.0, 209000.0]"
1.0,2.4203319502074687,167260.0,1760.0,3.0,95.0,40.2864475,-3.8058734,True,"(165000.0, 178000.0]"
2.0,2.4203319502074687,750000.0,5357.0,2.0,140.0,40.43256239999999,-3.679470999999999,True,"(715000.0, 1095000.0]"
3.0,2.0,232000.0,1450.0,2.0,160.0,40.650371,-4.0227907,False,"(230000.0, 257000.0]"
2.0,1.0,121600.0,1136.0,3.0,107.0,40.16017129999999,-3.6184147,False,"(110000.0, 124000.0]"
3.0,2.4203319502074687,410000.0,1640.0,3.0,250.0,40.5883568,-4.1553534,True,"(380000.0, 450000.0]"
3.0,2.4203319502074687,1180000.0,7662.000000000001,4.0,154.0,40.4249497,-3.6793947,True,"(1095000.0, 19220600.0]"
1.0,2.4203319502074687,498000.0,4407.0,2.0,113.0,40.3892335,-3.6864121,True,"(450000.0, 550000.0]"
2.0,1.0,270000.0,2250.0,3.0,120.0,40.6166667,-4.149999999999999,False,"(257000.0, 288800.0]"
2.0,3.0,184900.0,1886.0,3.0,98.0,40.2373062,-3.7739869,False,"(178000.0, 190000.0]"
2.0,3.0,850000.0,8333.0,2.0,102.0,40.4297344,-3.6932625,False,"(715000.0, 1095000.0]"
2.0,2.0,139000.0,1828.0,2.0,76.0,40.6621635,-4.031169000000001,False,"(133900.0, 143417.5]"
1.0,2.4203319502074687,131000.0,1310.0,3.0,100.0,40.4298818,-3.541023,True,"(124000.0, 133900.0]"
2.0,2.4203319502074687,188000.0,1392.0,3.0,135.0,40.6927311,-4.026725799999999,True,"(178000.0, 190000.0]"
1.0,2.4203319502074687,78630.0,1331.9999999999998,1.0,59.0,40.3635617,-4.4035034,True,"(19999.999, 93000.0]"
1.0,2.4203319502074687,130000.0,1396.9999999999998,4.0,93.0,40.1916309,-3.6755243,True,"(124000.0, 133900.0]"
1.0,0.0,180200.0,2001.9999999999998,2.0,90.0,40.62654149999999,-4.0015501,False,"(178000.0, 190000.0]"
1.0,0.0,239000.0,2987.0,2.0,80.0,40.4305815,-3.6585984,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,295000.0,5175.0,1.0,57.0,40.3881531,-3.691078,True,"(288800.0, 330000.0]"
3.0,5.0,2050000.0,6446.000000000002,3.0,318.0,40.4512676,-3.6893035,False,"(1095000.0, 19220600.0]"
2.0,0.0,195000.0,1920.0,3.0,102.0,40.2596189,-3.8606776,False,"(190000.0, 209000.0]"
1.0,1.0,405000.0,4450.0,3.0,91.0,40.4090361,-3.7142906,False,"(380000.0, 450000.0]"
6.0,2.4203319502074687,2500000.0,3924.0,6.0,637.0,40.4419465,-3.6973587,True,"(1095000.0, 19220600.0]"
2.0,0.0,440000.0,6111.000000000002,2.0,72.0,40.4395903,-3.6973066,False,"(380000.0, 450000.0]"
5.0,2.4203319502074687,2400000.0,4502.0,5.0,533.0,40.4490213,-3.6866813,True,"(1095000.0, 19220600.0]"
2.0,1.0,139335.0,1232.9999999999998,3.0,113.0,40.1614095,-3.621442,False,"(133900.0, 143417.5]"
1.0,1.0,97650.0,2034.0000000000002,1.0,48.0,40.2016981,-3.7999099,False,"(93000.0, 110000.0]"
2.0,2.4203319502074687,255000.0,2125.0,3.0,120.0,40.5609399,-4.0167486,True,"(230000.0, 257000.0]"
1.0,2.0,180000.0,1914.0000000000002,3.0,94.0,40.6166667,-4.149999999999999,False,"(178000.0, 190000.0]"
1.0,2.4203319502074687,315000.0,7000.0,1.0,45.0,40.4255209,-3.6676648,True,"(288800.0, 330000.0]"
1.0,2.4203319502074687,132370.0,2101.0,3.0,63.0,40.3166138,-3.8768023,True,"(124000.0, 133900.0]"
4.0,2.4203319502074687,1990000.0,5527.0,6.0,360.0,40.4490213,-3.6866813,True,"(1095000.0, 19220600.0]"
1.0,2.0,200800.0,1912.0,3.0,105.0,40.3559387,-3.6913423,False,"(190000.0, 209000.0]"
2.0,2.4203319502074687,546000.0,3900.0,3.0,140.0,40.4039957,-3.6999529,True,"(450000.0, 550000.0]"
1.0,2.4203319502074687,120000.0,2264.0000000000005,1.0,53.0,40.3470143,-3.8294741,True,"(110000.0, 124000.0]"
2.0,1.0,235000.0,1807.0,4.0,130.0,40.4969891,-3.3543859,False,"(230000.0, 257000.0]"
1.0,2.4203319502074687,112000.0,1865.9999999999998,2.0,60.0,40.3676676,-3.750812899999999,True,"(110000.0, 124000.0]"
2.0,2.4203319502074687,530000.0,3540.0,4.0,150.0,40.4410641,-3.880765,True,"(450000.0, 550000.0]"
2.0,2.4203319502074687,650000.0,4452.0,3.0,146.0,40.4068452,-3.7200879,True,"(550000.0, 715000.0]"
1.0,2.4203319502074687,263000.0,3811.0000000000005,1.0,69.0,40.4735185,-3.5784374,True,"(257000.0, 288800.0]"
2.0,2.0,215000.0,2066.9999999999995,2.0,104.0,40.6308775,-4.0055605,False,"(209000.0, 230000.0]"
1.0,3.0,121000.0,2688.0,1.0,45.0,40.428817,-3.6053791,False,"(110000.0, 124000.0]"
2.0,1.0,150000.0,1363.0000000000002,4.0,110.0,40.7102684,-4.0757151,False,"(143417.5, 155000.0]"
2.0,2.4203319502074687,123441.0,1543.0000000000002,2.0,80.0,40.8114262,-3.7657848,True,"(110000.0, 124000.0]"
1.0,0.0,120000.0,1558.0,2.0,77.0,40.231029,-3.995003699999999,False,"(110000.0, 124000.0]"
3.0,5.0,1150000.0,8517.999999999998,3.0,135.0,40.4366569,-3.679019099999999,False,"(1095000.0, 19220600.0]"
1.0,3.0,150460.0,1432.0,3.0,105.0,40.152781,-3.6288521,False,"(143417.5, 155000.0]"
1.0,2.4203319502074687,89500.0,1017.0000000000001,1.0,88.0,40.44291,-3.36144,True,"(19999.999, 93000.0]"
